"global_step","MountainCarContinuous-v0_mpc_s4_1754939755 - _step","MountainCarContinuous-v0_mpc_s4_1754939755 - _step__MIN","MountainCarContinuous-v0_mpc_s4_1754939755 - _step__MAX","MountainCarContinuous-v0_mpc_s4_1754939755 - model/rollout_MSE@5","MountainCarContinuous-v0_mpc_s4_1754939755 - model/rollout_MSE@5__MIN","MountainCarContinuous-v0_mpc_s4_1754939755 - model/rollout_MSE@5__MAX","MountainCarContinuous-v0_mpc_s9_1754939128 - _step","MountainCarContinuous-v0_mpc_s9_1754939128 - _step__MIN","MountainCarContinuous-v0_mpc_s9_1754939128 - _step__MAX","MountainCarContinuous-v0_mpc_s9_1754939128 - model/rollout_MSE@5","MountainCarContinuous-v0_mpc_s9_1754939128 - model/rollout_MSE@5__MIN","MountainCarContinuous-v0_mpc_s9_1754939128 - model/rollout_MSE@5__MAX","MountainCarContinuous-v0_mpc_s8_1754938677 - _step","MountainCarContinuous-v0_mpc_s8_1754938677 - _step__MIN","MountainCarContinuous-v0_mpc_s8_1754938677 - _step__MAX","MountainCarContinuous-v0_mpc_s8_1754938677 - model/rollout_MSE@5","MountainCarContinuous-v0_mpc_s8_1754938677 - model/rollout_MSE@5__MIN","MountainCarContinuous-v0_mpc_s8_1754938677 - model/rollout_MSE@5__MAX","MountainCarContinuous-v0_mpc_s7_1754938137 - _step","MountainCarContinuous-v0_mpc_s7_1754938137 - _step__MIN","MountainCarContinuous-v0_mpc_s7_1754938137 - _step__MAX","MountainCarContinuous-v0_mpc_s7_1754938137 - model/rollout_MSE@5","MountainCarContinuous-v0_mpc_s7_1754938137 - model/rollout_MSE@5__MIN","MountainCarContinuous-v0_mpc_s7_1754938137 - model/rollout_MSE@5__MAX","MountainCarContinuous-v0_mpc_s6_1754937590 - _step","MountainCarContinuous-v0_mpc_s6_1754937590 - _step__MIN","MountainCarContinuous-v0_mpc_s6_1754937590 - _step__MAX","MountainCarContinuous-v0_mpc_s6_1754937590 - model/rollout_MSE@5","MountainCarContinuous-v0_mpc_s6_1754937590 - model/rollout_MSE@5__MIN","MountainCarContinuous-v0_mpc_s6_1754937590 - model/rollout_MSE@5__MAX","MountainCarContinuous-v0_mpc_s5_1754937070 - _step","MountainCarContinuous-v0_mpc_s5_1754937070 - _step__MIN","MountainCarContinuous-v0_mpc_s5_1754937070 - _step__MAX","MountainCarContinuous-v0_mpc_s5_1754937070 - model/rollout_MSE@5","MountainCarContinuous-v0_mpc_s5_1754937070 - model/rollout_MSE@5__MIN","MountainCarContinuous-v0_mpc_s5_1754937070 - model/rollout_MSE@5__MAX","MountainCarContinuous-v0_mpc_s3_1754933676 - _step","MountainCarContinuous-v0_mpc_s3_1754933676 - _step__MIN","MountainCarContinuous-v0_mpc_s3_1754933676 - _step__MAX","MountainCarContinuous-v0_mpc_s3_1754933676 - model/rollout_MSE@5","MountainCarContinuous-v0_mpc_s3_1754933676 - model/rollout_MSE@5__MIN","MountainCarContinuous-v0_mpc_s3_1754933676 - model/rollout_MSE@5__MAX","MountainCarContinuous-v0_mpc_s2_1754933238 - _step","MountainCarContinuous-v0_mpc_s2_1754933238 - _step__MIN","MountainCarContinuous-v0_mpc_s2_1754933238 - _step__MAX","MountainCarContinuous-v0_mpc_s2_1754933238 - model/rollout_MSE@5","MountainCarContinuous-v0_mpc_s2_1754933238 - model/rollout_MSE@5__MIN","MountainCarContinuous-v0_mpc_s2_1754933238 - model/rollout_MSE@5__MAX","MountainCarContinuous-v0_mpc_s1_1754932711 - _step","MountainCarContinuous-v0_mpc_s1_1754932711 - _step__MIN","MountainCarContinuous-v0_mpc_s1_1754932711 - _step__MAX","MountainCarContinuous-v0_mpc_s1_1754932711 - model/rollout_MSE@5","MountainCarContinuous-v0_mpc_s1_1754932711 - model/rollout_MSE@5__MIN","MountainCarContinuous-v0_mpc_s1_1754932711 - model/rollout_MSE@5__MAX","MountainCarContinuous-v0_mpc_s0_1754932117 - _step","MountainCarContinuous-v0_mpc_s0_1754932117 - _step__MIN","MountainCarContinuous-v0_mpc_s0_1754932117 - _step__MAX","MountainCarContinuous-v0_mpc_s0_1754932117 - model/rollout_MSE@5","MountainCarContinuous-v0_mpc_s0_1754932117 - model/rollout_MSE@5__MIN","MountainCarContinuous-v0_mpc_s0_1754932117 - model/rollout_MSE@5__MAX"
"6850","989","989","989","0.0013517658","0.0013517658","0.0013517658","989","989","989","0.0010417786","0.0010417786","0.0010417786","989","989","989","0.0013541139","0.0013541139","0.0013541139","989","989","989","0.0015840554","0.0015840554","0.0015840554","989","989","989","0.001203798","0.001203798","0.001203798","989","989","989","0.026306724","0.026306724","0.026306724","989","989","989","0.0010172009","0.0010172009","0.0010172009","989","989","989","0.0010363283","0.0010363283","0.0010363283","989","989","989","0.0010738318","0.0010738318","0.0010738318","990","990","990","0.012420461","0.012420461","0.012420461"
"6900","998","998","998","0.0009404527","0.0009404527","0.0009404527","998","998","998","0.0042780465","0.0042780465","0.0042780465","998","998","998","0.0007896038","0.0007896038","0.0007896038","998","998","998","0.0018795272","0.0018795272","0.0018795272","998","998","998","0.00061474496","0.00061474496","0.00061474496","998","998","998","0.0008082375","0.0008082375","0.0008082375","998","998","998","0.0006359809","0.0006359809","0.0006359809","998","998","998","0.5643733","0.5643733","0.5643733","998","998","998","0.00042481493","0.00042481493","0.00042481493","999","999","999","0.0022677316","0.0022677316","0.0022677316"
"6950","1007","1007","1007","0.00089837686","0.00089837686","0.00089837686","1007","1007","1007","0.00025615405","0.00025615405","0.00025615405","1007","1007","1007","0.004395579","0.004395579","0.004395579","1007","1007","1007","0.0044520088","0.0044520088","0.0044520088","1007","1007","1007","0.0004886164","0.0004886164","0.0004886164","1008","1008","1008","0.00049077725","0.00049077725","0.00049077725","1007","1007","1007","0.0008319812","0.0008319812","0.0008319812","1007","1007","1007","0.0014538015","0.0014538015","0.0014538015","1007","1007","1007","0.00139009","0.00139009","0.00139009","1008","1008","1008","0.007921757","0.007921757","0.007921757"
"7000","1016","1016","1016","0.0031033512","0.0031033512","0.0031033512","1016","1016","1016","0.0024557677","0.0024557677","0.0024557677","1016","1016","1016","0.0020374628","0.0020374628","0.0020374628","1016","1016","1016","0.0007264813","0.0007264813","0.0007264813","1016","1016","1016","0.0004799075","0.0004799075","0.0004799075","1017","1017","1017","0.0013490573","0.0013490573","0.0013490573","1016","1016","1016","0.0005947768","0.0005947768","0.0005947768","1016","1016","1016","0.012931934","0.012931934","0.012931934","1016","1016","1016","0.00026201233","0.00026201233","0.00026201233","1017","1017","1017","0.0004085601","0.0004085601","0.0004085601"
"7050","1034","1034","1034","0.0037078091","0.0037078091","0.0037078091","1034","1034","1034","0.0026218174","0.0026218174","0.0026218174","1034","1034","1034","0.0026441847","0.0026441847","0.0026441847","1034","1034","1034","0.00078753626","0.00078753626","0.00078753626","1034","1034","1034","0.00048580638","0.00048580638","0.00048580638","1034","1034","1034","0.0015040698","0.0015040698","0.0015040698","1034","1034","1034","0.0007870927","0.0007870927","0.0007870927","1034","1034","1034","0.0009277462","0.0009277462","0.0009277462","1034","1034","1034","0.0011086107","0.0011086107","0.0011086107","1034","1034","1034","0.0119512845","0.0119512845","0.0119512845"
"7100","1043","1043","1043","0.0011113418","0.0011113418","0.0011113418","1043","1043","1043","0.00064092415","0.00064092415","0.00064092415","1043","1043","1043","0.0010912779","0.0010912779","0.0010912779","1043","1043","1043","0.003613944","0.003613944","0.003613944","1043","1043","1043","0.0031009067","0.0031009067","0.0031009067","1043","1043","1043","0.018370565","0.018370565","0.018370565","1043","1043","1043","0.0016578536","0.0016578536","0.0016578536","1043","1043","1043","0.003263264","0.003263264","0.003263264","1043","1043","1043","0.00090902945","0.00090902945","0.00090902945","1043","1043","1043","0.00035602","0.00035602","0.00035602"
"7150","1052","1052","1052","0.0031806026","0.0031806026","0.0031806026","1052","1052","1052","0.0029441041","0.0029441041","0.0029441041","1052","1052","1052","0.0008545724","0.0008545724","0.0008545724","1052","1052","1052","0.0009561035","0.0009561035","0.0009561035","1052","1052","1052","0.000038027883","0.000038027883","0.000038027883","1052","1052","1052","0.0013391655","0.0013391655","0.0013391655","1052","1052","1052","0.0010576257","0.0010576257","0.0010576257","1052","1052","1052","0.00025193038","0.00025193038","0.00025193038","1052","1052","1052","0.00043498632","0.00043498632","0.00043498632","1052","1052","1052","0.0018341832","0.0018341832","0.0018341832"
"7200","1061","1061","1061","0.005780556","0.005780556","0.005780556","1061","1061","1061","0.0014830646","0.0014830646","0.0014830646","1061","1061","1061","0.003814496","0.003814496","0.003814496","1061","1061","1061","0.0023863146","0.0023863146","0.0023863146","1061","1061","1061","0.0001918386","0.0001918386","0.0001918386","1061","1061","1061","0.0026981577","0.0026981577","0.0026981577","1061","1061","1061","0.0042917617","0.0042917617","0.0042917617","1061","1061","1061","0.0003054113","0.0003054113","0.0003054113","1061","1061","1061","0.0005077265","0.0005077265","0.0005077265","1061","1061","1061","0.0011385714","0.0011385714","0.0011385714"
"7250","1071","1071","1071","0.0024390945","0.0024390945","0.0024390945","1071","1071","1071","0.0016156019","0.0016156019","0.0016156019","1071","1071","1071","0.0005885412","0.0005885412","0.0005885412","1071","1071","1071","0.0018449209","0.0018449209","0.0018449209","1071","1071","1071","0.0027423766","0.0027423766","0.0027423766","1071","1071","1071","0.0012708771","0.0012708771","0.0012708771","1071","1071","1071","0.0016510641","0.0016510641","0.0016510641","1071","1071","1071","0.0079373","0.0079373","0.0079373","1071","1071","1071","0.00041992893","0.00041992893","0.00041992893","1071","1071","1071","0.007285478","0.007285478","0.007285478"
"7300","1080","1080","1080","0.005029767","0.005029767","0.005029767","1080","1080","1080","0.0012318899","0.0012318899","0.0012318899","1080","1080","1080","0.0011121461","0.0011121461","0.0011121461","1080","1080","1080","0.00085104065","0.00085104065","0.00085104065","1080","1080","1080","0.0011432599","0.0011432599","0.0011432599","1080","1080","1080","0.0029608253","0.0029608253","0.0029608253","1080","1080","1080","0.0011253541","0.0011253541","0.0011253541","1080","1080","1080","0.0018006674","0.0018006674","0.0018006674","1080","1080","1080","0.0010717271","0.0010717271","0.0010717271","1080","1080","1080","0.0012721949","0.0012721949","0.0012721949"
"7350","1089","1089","1089","0.004548979","0.004548979","0.004548979","1089","1089","1089","0.0015283491","0.0015283491","0.0015283491","1089","1089","1089","0.0014179087","0.0014179087","0.0014179087","1089","1089","1089","0.001884677","0.001884677","0.001884677","1089","1089","1089","0.007931469","0.007931469","0.007931469","1089","1089","1089","0.019178119","0.019178119","0.019178119","1089","1089","1089","0.002006874","0.002006874","0.002006874","1089","1089","1089","0.00041302253","0.00041302253","0.00041302253","1089","1089","1089","0.00047544157","0.00047544157","0.00047544157","1089","1089","1089","0.0042365985","0.0042365985","0.0042365985"
"7400","1098","1098","1098","0.0017090556","0.0017090556","0.0017090556","1098","1098","1098","0.0005871036","0.0005871036","0.0005871036","1098","1098","1098","0.0013867902","0.0013867902","0.0013867902","1098","1098","1098","0.0037491396","0.0037491396","0.0037491396","1098","1098","1098","0.0009026723","0.0009026723","0.0009026723","1098","1098","1098","0.00087105436","0.00087105436","0.00087105436","1098","1098","1098","0.0051436415","0.0051436415","0.0051436415","1098","1098","1098","0.0029616535","0.0029616535","0.0029616535","1098","1098","1098","0.00094882154","0.00094882154","0.00094882154","1098","1098","1098","0.0018715304","0.0018715304","0.0018715304"
"7450","1108","1108","1108","0.0024662777","0.0024662777","0.0024662777","1108","1108","1108","0.0009528763","0.0009528763","0.0009528763","1108","1108","1108","0.0014160937","0.0014160937","0.0014160937","1108","1108","1108","0.0016133997","0.0016133997","0.0016133997","1108","1108","1108","0.0003515673","0.0003515673","0.0003515673","1108","1108","1108","0.0010731815","0.0010731815","0.0010731815","1108","1108","1108","0.0012520211","0.0012520211","0.0012520211","1108","1108","1108","0.0005200778","0.0005200778","0.0005200778","1108","1108","1108","0.00069308927","0.00069308927","0.00069308927","1108","1108","1108","0.003974558","0.003974558","0.003974558"
"7500","1117","1117","1117","0.07695532","0.07695532","0.07695532","1117","1117","1117","0.00030802435","0.00030802435","0.00030802435","1117","1117","1117","0.49191","0.49191","0.49191","1117","1117","1117","0.062398177","0.062398177","0.062398177","1117","1117","1117","0.00033755123","0.00033755123","0.00033755123","1117","1117","1117","0.036036212","0.036036212","0.036036212","1117","1117","1117","0.00015237094","0.00015237094","0.00015237094","1117","1117","1117","0.41843474","0.41843474","0.41843474","1117","1117","1117","0.0022663064","0.0022663064","0.0022663064","1117","1117","1117","0.013742287","0.013742287","0.013742287"
"7550","1126","1126","1126","0.0009809934","0.0009809934","0.0009809934","1126","1126","1126","0.0015366597","0.0015366597","0.0015366597","1126","1126","1126","0.0003681518","0.0003681518","0.0003681518","1126","1126","1126","0.0010203884","0.0010203884","0.0010203884","1126","1126","1126","0.0016042832","0.0016042832","0.0016042832","1126","1126","1126","0.00016202028","0.00016202028","0.00016202028","1126","1126","1126","0.0038514335","0.0038514335","0.0038514335","1126","1126","1126","0.00046400528","0.00046400528","0.00046400528","1126","1126","1126","0.0008293432","0.0008293432","0.0008293432","1126","1126","1126","0.005922482","0.005922482","0.005922482"
"7600","1135","1135","1135","0.0013413642","0.0013413642","0.0013413642","1135","1135","1135","0.0015401852","0.0015401852","0.0015401852","1135","1135","1135","0.0018526076","0.0018526076","0.0018526076","1135","1135","1135","0.004609232","0.004609232","0.004609232","1135","1135","1135","0.0014132938","0.0014132938","0.0014132938","1135","1135","1135","0.0008577659","0.0008577659","0.0008577659","1135","1135","1135","0.0022099158","0.0022099158","0.0022099158","1135","1135","1135","0.0048868707","0.0048868707","0.0048868707","1135","1135","1135","0.0010443636","0.0010443636","0.0010443636","1135","1135","1135","0.0013280965","0.0013280965","0.0013280965"
"7650","1145","1145","1145","0.0032844075","0.0032844075","0.0032844075","1145","1145","1145","0.00041053","0.00041053","0.00041053","1145","1145","1145","0.0014494602","0.0014494602","0.0014494602","1145","1145","1145","0.0013493747","0.0013493747","0.0013493747","1145","1145","1145","0.0014302754","0.0014302754","0.0014302754","1145","1145","1145","0.0020693059","0.0020693059","0.0020693059","1145","1145","1145","0.0013730981","0.0013730981","0.0013730981","1146","1146","1146","0.0010493761","0.0010493761","0.0010493761","1145","1145","1145","0.00026074584","0.00026074584","0.00026074584","1145","1145","1145","0.0070484327","0.0070484327","0.0070484327"
"7700","1154","1154","1154","0.0037337688","0.0037337688","0.0037337688","1154","1154","1154","0.0045850645","0.0045850645","0.0045850645","1154","1154","1154","0.0016437811","0.0016437811","0.0016437811","1154","1154","1154","0.0023515108","0.0023515108","0.0023515108","1154","1154","1154","0.0019353183","0.0019353183","0.0019353183","1154","1154","1154","0.0015574552","0.0015574552","0.0015574552","1154","1154","1154","0.0073949043","0.0073949043","0.0073949043","1155","1155","1155","0.004098584","0.004098584","0.004098584","1154","1154","1154","0.0012718675","0.0012718675","0.0012718675","1154","1154","1154","0.0041529713","0.0041529713","0.0041529713"
"7750","1163","1163","1163","0.0011501263","0.0011501263","0.0011501263","1163","1163","1163","0.00060596806","0.00060596806","0.00060596806","1163","1163","1163","0.0026957886","0.0026957886","0.0026957886","1163","1163","1163","0.0014958243","0.0014958243","0.0014958243","1163","1163","1163","0.0003892133","0.0003892133","0.0003892133","1163","1163","1163","0.0015644843","0.0015644843","0.0015644843","1163","1163","1163","0.00014974514","0.00014974514","0.00014974514","1164","1164","1164","0.0015777437","0.0015777437","0.0015777437","1163","1163","1163","0.00062243","0.00062243","0.00062243","1163","1163","1163","0.016514562","0.016514562","0.016514562"
"7800","1172","1172","1172","0.0048566475","0.0048566475","0.0048566475","1172","1172","1172","0.0030115368","0.0030115368","0.0030115368","1172","1172","1172","0.0007828774","0.0007828774","0.0007828774","1172","1172","1172","0.0011073111","0.0011073111","0.0011073111","1172","1172","1172","0.0019082987","0.0019082987","0.0019082987","1172","1172","1172","0.0016510681","0.0016510681","0.0016510681","1172","1172","1172","0.005470393","0.005470393","0.005470393","1173","1173","1173","0.00024521194","0.00024521194","0.00024521194","1172","1172","1172","0.0008374428","0.0008374428","0.0008374428","1172","1172","1172","0.0006690161","0.0006690161","0.0006690161"
"7850","1182","1182","1182","0.0043745837","0.0043745837","0.0043745837","1182","1182","1182","0.0011528505","0.0011528505","0.0011528505","1182","1182","1182","0.0015651817","0.0015651817","0.0015651817","1182","1182","1182","0.0047364407","0.0047364407","0.0047364407","1182","1182","1182","0.0011686309","0.0011686309","0.0011686309","1182","1182","1182","0.0008558627","0.0008558627","0.0008558627","1183","1183","1183","0.002518202","0.002518202","0.002518202","1183","1183","1183","0.0055530993","0.0055530993","0.0055530993","1182","1182","1182","0.0016980725","0.0016980725","0.0016980725","1182","1182","1182","0.0012847607","0.0012847607","0.0012847607"
"7900","1191","1191","1191","0.0012376469","0.0012376469","0.0012376469","1191","1191","1191","0.0008444173","0.0008444173","0.0008444173","1191","1191","1191","0.0015981037","0.0015981037","0.0015981037","1191","1191","1191","0.001277311","0.001277311","0.001277311","1191","1191","1191","0.00061429763","0.00061429763","0.00061429763","1191","1191","1191","0.00047059814","0.00047059814","0.00047059814","1192","1192","1192","0.0016686607","0.0016686607","0.0016686607","1192","1192","1192","0.0019042436","0.0019042436","0.0019042436","1191","1191","1191","0.0002881018","0.0002881018","0.0002881018","1191","1191","1191","0.00061511993","0.00061511993","0.00061511993"
"7950","1200","1200","1200","0.0015916703","0.0015916703","0.0015916703","1200","1200","1200","0.0037426595","0.0037426595","0.0037426595","1200","1200","1200","0.0007936287","0.0007936287","0.0007936287","1200","1200","1200","0.007614816","0.007614816","0.007614816","1200","1200","1200","0.0029612728","0.0029612728","0.0029612728","1200","1200","1200","0.0078098043","0.0078098043","0.0078098043","1201","1201","1201","0.0040174704","0.0040174704","0.0040174704","1201","1201","1201","0.020872736","0.020872736","0.020872736","1200","1200","1200","0.0011104608","0.0011104608","0.0011104608","1200","1200","1200","0.0024124","0.0024124","0.0024124"
"8000","1209","1209","1209","0.0008979305","0.0008979305","0.0008979305","1209","1209","1209","0.0009003066","0.0009003066","0.0009003066","1209","1209","1209","0.0032132706","0.0032132706","0.0032132706","1209","1209","1209","0.45040137","0.45040137","0.45040137","1209","1209","1209","0.00065836974","0.00065836974","0.00065836974","1209","1209","1209","0.005664929","0.005664929","0.005664929","1210","1210","1210","0.003307987","0.003307987","0.003307987","1210","1210","1210","0.003496625","0.003496625","0.003496625","1209","1209","1209","0.000688763","0.000688763","0.000688763","1209","1209","1209","0.00041182857","0.00041182857","0.00041182857"
"8050","1227","1227","1227","0.0016096273","0.0016096273","0.0016096273","1227","1227","1227","0.00059153954","0.00059153954","0.00059153954","1227","1227","1227","0.00165418","0.00165418","0.00165418","1227","1227","1227","0.002324955","0.002324955","0.002324955","1227","1227","1227","0.0029493733","0.0029493733","0.0029493733","1227","1227","1227","0.006960834","0.006960834","0.006960834","1227","1227","1227","0.00023968153","0.00023968153","0.00023968153","1227","1227","1227","0.0035778559","0.0035778559","0.0035778559","1227","1227","1227","0.0024628546","0.0024628546","0.0024628546","1227","1227","1227","0.00092221395","0.00092221395","0.00092221395"
"8100","1236","1236","1236","0.00055983703","0.00055983703","0.00055983703","1236","1236","1236","0.007152881","0.007152881","0.007152881","1236","1236","1236","0.0042749913","0.0042749913","0.0042749913","1236","1236","1236","0.0048688557","0.0048688557","0.0048688557","1236","1236","1236","0.00047638465","0.00047638465","0.00047638465","1236","1236","1236","0.0045930548","0.0045930548","0.0045930548","1236","1236","1236","0.006888466","0.006888466","0.006888466","1236","1236","1236","0.00048369844","0.00048369844","0.00048369844","1236","1236","1236","0.00016794934","0.00016794934","0.00016794934","1236","1236","1236","0.010918888","0.010918888","0.010918888"
"8150","1245","1245","1245","0.00037548653","0.00037548653","0.00037548653","1245","1245","1245","0.0033794125","0.0033794125","0.0033794125","1245","1245","1245","0.0029839834","0.0029839834","0.0029839834","1245","1245","1245","0.0011526458","0.0011526458","0.0011526458","1245","1245","1245","0.00083428394","0.00083428394","0.00083428394","1245","1245","1245","0.000823658","0.000823658","0.000823658","1245","1245","1245","0.0011456653","0.0011456653","0.0011456653","1245","1245","1245","0.0010544329","0.0010544329","0.0010544329","1245","1245","1245","0.0011661056","0.0011661056","0.0011661056","1245","1245","1245","0.0018733396","0.0018733396","0.0018733396"
"8200","1254","1254","1254","0.0024958975","0.0024958975","0.0024958975","1254","1254","1254","0.013086951","0.013086951","0.013086951","1254","1254","1254","0.002429637","0.002429637","0.002429637","1254","1254","1254","0.0016279689","0.0016279689","0.0016279689","1254","1254","1254","0.0012746968","0.0012746968","0.0012746968","1254","1254","1254","0.0022890815","0.0022890815","0.0022890815","1254","1254","1254","0.0015119296","0.0015119296","0.0015119296","1254","1254","1254","0.008245548","0.008245548","0.008245548","1254","1254","1254","0.0005764331","0.0005764331","0.0005764331","1254","1254","1254","0.0026599471","0.0026599471","0.0026599471"
"8250","1264","1264","1264","0.00040277874","0.00040277874","0.00040277874","1264","1264","1264","0.0008120185","0.0008120185","0.0008120185","1264","1264","1264","0.0034631717","0.0034631717","0.0034631717","1264","1264","1264","0.0027880033","0.0027880033","0.0027880033","1264","1264","1264","0.0005566858","0.0005566858","0.0005566858","1264","1264","1264","0.001338505","0.001338505","0.001338505","1264","1264","1264","0.0046063727","0.0046063727","0.0046063727","1264","1264","1264","0.0023949216","0.0023949216","0.0023949216","1264","1264","1264","0.0007532472","0.0007532472","0.0007532472","1264","1264","1264","0.0018278105","0.0018278105","0.0018278105"
"8300","1273","1273","1273","0.0009970387","0.0009970387","0.0009970387","1273","1273","1273","0.0029993996","0.0029993996","0.0029993996","1273","1273","1273","0.0008236368","0.0008236368","0.0008236368","1273","1273","1273","0.00053934864","0.00053934864","0.00053934864","1273","1273","1273","0.0020968253","0.0020968253","0.0020968253","1273","1273","1273","0.002170369","0.002170369","0.002170369","1273","1273","1273","0.0016168439","0.0016168439","0.0016168439","1273","1273","1273","0.001114933","0.001114933","0.001114933","1273","1273","1273","0.0006435474","0.0006435474","0.0006435474","1273","1273","1273","0.0061626155","0.0061626155","0.0061626155"
"8350","1282","1282","1282","0.002252824","0.002252824","0.002252824","1282","1282","1282","0.018285481","0.018285481","0.018285481","1282","1282","1282","0.0010655173","0.0010655173","0.0010655173","1282","1282","1282","0.00095423363","0.00095423363","0.00095423363","1282","1282","1282","0.0014185915","0.0014185915","0.0014185915","1282","1282","1282","0.00079039205","0.00079039205","0.00079039205","1282","1282","1282","0.0014689966","0.0014689966","0.0014689966","1282","1282","1282","0.00081657956","0.00081657956","0.00081657956","1282","1282","1282","0.00095990754","0.00095990754","0.00095990754","1282","1282","1282","0.0009804352","0.0009804352","0.0009804352"
"8400","1291","1291","1291","0.0012488078","0.0012488078","0.0012488078","1291","1291","1291","0.0024696481","0.0024696481","0.0024696481","1291","1291","1291","0.0018140067","0.0018140067","0.0018140067","1291","1291","1291","0.0025467789","0.0025467789","0.0025467789","1291","1291","1291","0.0013306233","0.0013306233","0.0013306233","1291","1291","1291","0.0025778797","0.0025778797","0.0025778797","1291","1291","1291","0.006504209","0.006504209","0.006504209","1291","1291","1291","0.0098663885","0.0098663885","0.0098663885","1291","1291","1291","0.0005041882","0.0005041882","0.0005041882","1291","1291","1291","0.008171005","0.008171005","0.008171005"
"8450","1301","1301","1301","0.0007919974","0.0007919974","0.0007919974","1301","1301","1301","0.0010232982","0.0010232982","0.0010232982","1301","1301","1301","0.0026337535","0.0026337535","0.0026337535","1301","1301","1301","0.0017467139","0.0017467139","0.0017467139","1301","1301","1301","0.00072433514","0.00072433514","0.00072433514","1301","1301","1301","0.00938968","0.00938968","0.00938968","1301","1301","1301","0.0024423108","0.0024423108","0.0024423108","1301","1301","1301","0.0048036682","0.0048036682","0.0048036682","1301","1301","1301","0.0006702821","0.0006702821","0.0006702821","1301","1301","1301","0.0016400225","0.0016400225","0.0016400225"
"8500","1310","1310","1310","0.10241764","0.10241764","0.10241764","1310","1310","1310","0.044344228","0.044344228","0.044344228","1310","1310","1310","0.015935788","0.015935788","0.015935788","1310","1310","1310","0.05780041","0.05780041","0.05780041","1310","1310","1310","0.007117673","0.007117673","0.007117673","1310","1310","1310","0.0012277034","0.0012277034","0.0012277034","1310","1310","1310","0.047175772","0.047175772","0.047175772","1310","1310","1310","0.14237791","0.14237791","0.14237791","1310","1310","1310","0.008733516","0.008733516","0.008733516","1310","1310","1310","0.027174082","0.027174082","0.027174082"
"8550","1319","1319","1319","0.0009284213","0.0009284213","0.0009284213","1319","1319","1319","0.00082466204","0.00082466204","0.00082466204","1319","1319","1319","0.0014366133","0.0014366133","0.0014366133","1319","1319","1319","0.0011788635","0.0011788635","0.0011788635","1319","1319","1319","0.0014817452","0.0014817452","0.0014817452","1319","1319","1319","0.0012276345","0.0012276345","0.0012276345","1319","1319","1319","0.0046455874","0.0046455874","0.0046455874","1319","1319","1319","0.00089626","0.00089626","0.00089626","1319","1319","1319","0.00025244956","0.00025244956","0.00025244956","1319","1319","1319","0.0039144056","0.0039144056","0.0039144056"
"8600","1328","1328","1328","0.0033788783","0.0033788783","0.0033788783","1328","1328","1328","0.0016805416","0.0016805416","0.0016805416","1328","1328","1328","0.0009408257","0.0009408257","0.0009408257","1328","1328","1328","0.003065285","0.003065285","0.003065285","1328","1328","1328","0.0017395689","0.0017395689","0.0017395689","1328","1328","1328","0.00048167782","0.00048167782","0.00048167782","1328","1328","1328","0.0005833515","0.0005833515","0.0005833515","1328","1328","1328","0.003719767","0.003719767","0.003719767","1328","1328","1328","0.0016503406","0.0016503406","0.0016503406","1328","1328","1328","0.001714367","0.001714367","0.001714367"
"8650","1338","1338","1338","0.0014083064","0.0014083064","0.0014083064","1338","1338","1338","0.00075994345","0.00075994345","0.00075994345","1338","1338","1338","0.0025438657","0.0025438657","0.0025438657","1338","1338","1338","0.0052704127","0.0052704127","0.0052704127","1338","1338","1338","0.0041048015","0.0041048015","0.0041048015","1338","1338","1338","0.00039213902","0.00039213902","0.00039213902","1338","1338","1338","0.0023369011","0.0023369011","0.0023369011","1338","1338","1338","0.00030405482","0.00030405482","0.00030405482","1338","1338","1338","0.00056568615","0.00056568615","0.00056568615","1338","1338","1338","0.003633977","0.003633977","0.003633977"
"8700","1347","1347","1347","0.0037602936","0.0037602936","0.0037602936","1347","1347","1347","0.00046896614","0.00046896614","0.00046896614","1347","1347","1347","0.0015444201","0.0015444201","0.0015444201","1347","1347","1347","0.00224866","0.00224866","0.00224866","1347","1347","1347","0.0003839424","0.0003839424","0.0003839424","1347","1347","1347","0.0023093543","0.0023093543","0.0023093543","1347","1347","1347","0.0028494913","0.0028494913","0.0028494913","1347","1347","1347","0.0022443645","0.0022443645","0.0022443645","1347","1347","1347","0.0003628038","0.0003628038","0.0003628038","1347","1347","1347","0.0028328202","0.0028328202","0.0028328202"
"8750","1356","1356","1356","0.0007196178","0.0007196178","0.0007196178","1356","1356","1356","0.0063036964","0.0063036964","0.0063036964","1356","1356","1356","0.0027730656","0.0027730656","0.0027730656","1356","1356","1356","0.0028607813","0.0028607813","0.0028607813","1356","1356","1356","0.0063814865","0.0063814865","0.0063814865","1356","1356","1356","0.0040085595","0.0040085595","0.0040085595","1356","1356","1356","0.0025597657","0.0025597657","0.0025597657","1356","1356","1356","0.00047322383","0.00047322383","0.00047322383","1356","1356","1356","0.0037737258","0.0037737258","0.0037737258","1356","1356","1356","0.0009460462","0.0009460462","0.0009460462"
