"global_step","MountainCarContinuous-v0_mpc_s4_1754939755 - _step","MountainCarContinuous-v0_mpc_s4_1754939755 - _step__MIN","MountainCarContinuous-v0_mpc_s4_1754939755 - _step__MAX","MountainCarContinuous-v0_mpc_s4_1754939755 - model/rollout_MSE@20","MountainCarContinuous-v0_mpc_s4_1754939755 - model/rollout_MSE@20__MIN","MountainCarContinuous-v0_mpc_s4_1754939755 - model/rollout_MSE@20__MAX","MountainCarContinuous-v0_mpc_s9_1754939128 - _step","MountainCarContinuous-v0_mpc_s9_1754939128 - _step__MIN","MountainCarContinuous-v0_mpc_s9_1754939128 - _step__MAX","MountainCarContinuous-v0_mpc_s9_1754939128 - model/rollout_MSE@20","MountainCarContinuous-v0_mpc_s9_1754939128 - model/rollout_MSE@20__MIN","MountainCarContinuous-v0_mpc_s9_1754939128 - model/rollout_MSE@20__MAX","MountainCarContinuous-v0_mpc_s8_1754938677 - _step","MountainCarContinuous-v0_mpc_s8_1754938677 - _step__MIN","MountainCarContinuous-v0_mpc_s8_1754938677 - _step__MAX","MountainCarContinuous-v0_mpc_s8_1754938677 - model/rollout_MSE@20","MountainCarContinuous-v0_mpc_s8_1754938677 - model/rollout_MSE@20__MIN","MountainCarContinuous-v0_mpc_s8_1754938677 - model/rollout_MSE@20__MAX","MountainCarContinuous-v0_mpc_s7_1754938137 - _step","MountainCarContinuous-v0_mpc_s7_1754938137 - _step__MIN","MountainCarContinuous-v0_mpc_s7_1754938137 - _step__MAX","MountainCarContinuous-v0_mpc_s7_1754938137 - model/rollout_MSE@20","MountainCarContinuous-v0_mpc_s7_1754938137 - model/rollout_MSE@20__MIN","MountainCarContinuous-v0_mpc_s7_1754938137 - model/rollout_MSE@20__MAX","MountainCarContinuous-v0_mpc_s6_1754937590 - _step","MountainCarContinuous-v0_mpc_s6_1754937590 - _step__MIN","MountainCarContinuous-v0_mpc_s6_1754937590 - _step__MAX","MountainCarContinuous-v0_mpc_s6_1754937590 - model/rollout_MSE@20","MountainCarContinuous-v0_mpc_s6_1754937590 - model/rollout_MSE@20__MIN","MountainCarContinuous-v0_mpc_s6_1754937590 - model/rollout_MSE@20__MAX","MountainCarContinuous-v0_mpc_s5_1754937070 - _step","MountainCarContinuous-v0_mpc_s5_1754937070 - _step__MIN","MountainCarContinuous-v0_mpc_s5_1754937070 - _step__MAX","MountainCarContinuous-v0_mpc_s5_1754937070 - model/rollout_MSE@20","MountainCarContinuous-v0_mpc_s5_1754937070 - model/rollout_MSE@20__MIN","MountainCarContinuous-v0_mpc_s5_1754937070 - model/rollout_MSE@20__MAX","MountainCarContinuous-v0_mpc_s3_1754933676 - _step","MountainCarContinuous-v0_mpc_s3_1754933676 - _step__MIN","MountainCarContinuous-v0_mpc_s3_1754933676 - _step__MAX","MountainCarContinuous-v0_mpc_s3_1754933676 - model/rollout_MSE@20","MountainCarContinuous-v0_mpc_s3_1754933676 - model/rollout_MSE@20__MIN","MountainCarContinuous-v0_mpc_s3_1754933676 - model/rollout_MSE@20__MAX","MountainCarContinuous-v0_mpc_s2_1754933238 - _step","MountainCarContinuous-v0_mpc_s2_1754933238 - _step__MIN","MountainCarContinuous-v0_mpc_s2_1754933238 - _step__MAX","MountainCarContinuous-v0_mpc_s2_1754933238 - model/rollout_MSE@20","MountainCarContinuous-v0_mpc_s2_1754933238 - model/rollout_MSE@20__MIN","MountainCarContinuous-v0_mpc_s2_1754933238 - model/rollout_MSE@20__MAX","MountainCarContinuous-v0_mpc_s1_1754932711 - _step","MountainCarContinuous-v0_mpc_s1_1754932711 - _step__MIN","MountainCarContinuous-v0_mpc_s1_1754932711 - _step__MAX","MountainCarContinuous-v0_mpc_s1_1754932711 - model/rollout_MSE@20","MountainCarContinuous-v0_mpc_s1_1754932711 - model/rollout_MSE@20__MIN","MountainCarContinuous-v0_mpc_s1_1754932711 - model/rollout_MSE@20__MAX","MountainCarContinuous-v0_mpc_s0_1754932117 - _step","MountainCarContinuous-v0_mpc_s0_1754932117 - _step__MIN","MountainCarContinuous-v0_mpc_s0_1754932117 - _step__MAX","MountainCarContinuous-v0_mpc_s0_1754932117 - model/rollout_MSE@20","MountainCarContinuous-v0_mpc_s0_1754932117 - model/rollout_MSE@20__MIN","MountainCarContinuous-v0_mpc_s0_1754932117 - model/rollout_MSE@20__MAX"
"6050","840","840","840","0.23825917","0.23825917","0.23825917","840","840","840","0.056620315","0.056620315","0.056620315","840","840","840","0.15136552","0.15136552","0.15136552","840","840","840","0.19288178","0.19288178","0.19288178","840","840","840","0.12942505","0.12942505","0.12942505","840","840","840","0.2727788","0.2727788","0.2727788","840","840","840","0.5764043","0.5764043","0.5764043","840","840","840","0.048581764","0.048581764","0.048581764","840","840","840","0.124239616","0.124239616","0.124239616","840","840","840","0.0032173782","0.0032173782","0.0032173782"
"6100","849","849","849","0.0124547","0.0124547","0.0124547","849","849","849","0.037037045","0.037037045","0.037037045","849","849","849","0.29505712","0.29505712","0.29505712","849","849","849","0.17465523","0.17465523","0.17465523","849","849","849","0.08350399","0.08350399","0.08350399","849","849","849","0.025822595","0.025822595","0.025822595","849","849","849","0.027188063","0.027188063","0.027188063","849","849","849","0.03527894","0.03527894","0.03527894","849","849","849","0.042208765","0.042208765","0.042208765","849","849","849","0.05223493","0.05223493","0.05223493"
"6150","858","858","858","0.039739996","0.039739996","0.039739996","858","858","858","0.06365087","0.06365087","0.06365087","858","858","858","0.3470799","0.3470799","0.3470799","858","858","858","0.2390188","0.2390188","0.2390188","858","858","858","0.16370825","0.16370825","0.16370825","858","858","858","0.35632822","0.35632822","0.35632822","858","858","858","0.19494571","0.19494571","0.19494571","858","858","858","0.17431533","0.17431533","0.17431533","858","858","858","0.04540594","0.04540594","0.04540594","858","858","858","0.13401514","0.13401514","0.13401514"
"6200","867","867","867","0.14240874","0.14240874","0.14240874","867","867","867","0.053321734","0.053321734","0.053321734","867","867","867","0.27190772","0.27190772","0.27190772","867","867","867","0.26949227","0.26949227","0.26949227","867","867","867","0.12563565","0.12563565","0.12563565","867","867","867","0.033490546","0.033490546","0.033490546","867","867","867","0.29413244","0.29413244","0.29413244","867","867","867","0.1568005","0.1568005","0.1568005","867","867","867","0.036752466","0.036752466","0.036752466","867","867","867","0.113486305","0.113486305","0.113486305"
"6250","877","877","877","0.005680251","0.005680251","0.005680251","877","877","877","0.018593956","0.018593956","0.018593956","877","877","877","0.2937359","0.2937359","0.2937359","877","877","877","0.30575743","0.30575743","0.30575743","877","877","877","0.107005134","0.107005134","0.107005134","877","877","877","0.14185078","0.14185078","0.14185078","877","877","877","0.22621416","0.22621416","0.22621416","877","877","877","0.21889193","0.21889193","0.21889193","877","877","877","0.101891816","0.101891816","0.101891816","877","877","877","0.021223597","0.021223597","0.021223597"
"6300","886","886","886","0.03228627","0.03228627","0.03228627","886","886","886","0.04822363","0.04822363","0.04822363","886","886","886","0.29742444","0.29742444","0.29742444","886","886","886","0.15549551","0.15549551","0.15549551","886","886","886","0.15929075","0.15929075","0.15929075","886","886","886","0.45821962","0.45821962","0.45821962","886","886","886","0.22726728","0.22726728","0.22726728","886","886","886","0.010901234","0.010901234","0.010901234","886","886","886","0.047483586","0.047483586","0.047483586","886","886","886","0.5213652","0.5213652","0.5213652"
"6350","895","895","895","0.16455625","0.16455625","0.16455625","895","895","895","0.025061863","0.025061863","0.025061863","895","895","895","0.14534204","0.14534204","0.14534204","895","895","895","0.13579738","0.13579738","0.13579738","895","895","895","0.094506875","0.094506875","0.094506875","895","895","895","0.04850614","0.04850614","0.04850614","895","895","895","0.16919038","0.16919038","0.16919038","895","895","895","0.041850984","0.041850984","0.041850984","895","895","895","0.021020984","0.021020984","0.021020984","895","895","895","0.003744433","0.003744433","0.003744433"
"6400","904","904","904","0.032613266","0.032613266","0.032613266","904","904","904","0.13833416","0.13833416","0.13833416","904","904","904","0.42861006","0.42861006","0.42861006","904","904","904","0.35934967","0.35934967","0.35934967","904","904","904","0.12948951","0.12948951","0.12948951","904","904","904","0.028899657","0.028899657","0.028899657","904","904","904","0.33306718","0.33306718","0.33306718","904","904","904","0.036910743","0.036910743","0.036910743","904","904","904","0.12453451","0.12453451","0.12453451","904","904","904","0.10907806","0.10907806","0.10907806"
"6450","914","914","914","0.20648688","0.20648688","0.20648688","914","914","914","0.014594431","0.014594431","0.014594431","914","914","914","0.25820887","0.25820887","0.25820887","914","914","914","0.3638535","0.3638535","0.3638535","914","914","914","0.10780557","0.10780557","0.10780557","914","914","914","0.47712988","0.47712988","0.47712988","914","914","914","0.2230517","0.2230517","0.2230517","914","914","914","0.12850378","0.12850378","0.12850378","914","914","914","0.005059397","0.005059397","0.005059397","914","914","914","0.09775801","0.09775801","0.09775801"
"6500","923","923","923","0.063826345","0.063826345","0.063826345","923","923","923","0.040621214","0.040621214","0.040621214","923","923","923","0.23160607","0.23160607","0.23160607","923","923","923","0.1864701","0.1864701","0.1864701","923","923","923","0.068195716","0.068195716","0.068195716","923","923","923","0.54434377","0.54434377","0.54434377","923","923","923","0.069467284","0.069467284","0.069467284","923","923","923","0.3274197","0.3274197","0.3274197","923","923","923","0.08360372","0.08360372","0.08360372","923","923","923","0.11331389","0.11331389","0.11331389"
"6550","932","932","932","0.08451423","0.08451423","0.08451423","932","932","932","0.0070140082","0.0070140082","0.0070140082","932","932","932","0.2507586","0.2507586","0.2507586","932","932","932","0.3384397","0.3384397","0.3384397","932","932","932","0.12514545","0.12514545","0.12514545","932","932","932","0.010070003","0.010070003","0.010070003","932","932","932","0.17293708","0.17293708","0.17293708","932","932","932","0.002025073","0.002025073","0.002025073","932","932","932","0.02338063","0.02338063","0.02338063","932","932","932","0.0827049","0.0827049","0.0827049"
"6600","941","941","941","0.032831658","0.032831658","0.032831658","941","941","941","0.13000864","0.13000864","0.13000864","941","941","941","0.23121542","0.23121542","0.23121542","941","941","941","0.33333793","0.33333793","0.33333793","941","941","941","0.07685645","0.07685645","0.07685645","941","941","941","0.48238876","0.48238876","0.48238876","941","941","941","0.21714847","0.21714847","0.21714847","941","941","941","0.13417196","0.13417196","0.13417196","941","941","941","0.06786841","0.06786841","0.06786841","941","941","941","0.69487447","0.69487447","0.69487447"
"6650","951","951","951","0.018976878","0.018976878","0.018976878","951","951","951","0.08726759","0.08726759","0.08726759","951","951","951","0.3457481","0.3457481","0.3457481","951","951","951","0.20907778","0.20907778","0.20907778","951","951","951","0.063020766","0.063020766","0.063020766","951","951","951","0.09406284","0.09406284","0.09406284","951","951","951","0.33922708","0.33922708","0.33922708","951","951","951","0.06440405","0.06440405","0.06440405","951","951","951","0.06629401","0.06629401","0.06629401","951","951","951","0.004847383","0.004847383","0.004847383"
"6700","960","960","960","0.13918138","0.13918138","0.13918138","960","960","960","0.010157288","0.010157288","0.010157288","960","960","960","0.16994265","0.16994265","0.16994265","960","960","960","0.4499314","0.4499314","0.4499314","960","960","960","0.18936771","0.18936771","0.18936771","960","960","960","0.11330384","0.11330384","0.11330384","960","960","960","0.1643169","0.1643169","0.1643169","960","960","960","0.039972108","0.039972108","0.039972108","960","960","960","0.0429251","0.0429251","0.0429251","960","960","960","0.29942435","0.29942435","0.29942435"
"6750","969","969","969","0.04015916","0.04015916","0.04015916","969","969","969","0.060639203","0.060639203","0.060639203","969","969","969","0.27415383","0.27415383","0.27415383","969","969","969","0.2579842","0.2579842","0.2579842","969","969","969","0.09236049","0.09236049","0.09236049","969","969","969","0.55240446","0.55240446","0.55240446","969","969","969","0.1418012","0.1418012","0.1418012","969","969","969","0.81101525","0.81101525","0.81101525","969","969","969","0.082514204","0.082514204","0.082514204","969","969","969","0.22745794","0.22745794","0.22745794"
"6800","978","978","978","0.06277742","0.06277742","0.06277742","978","978","978","0.1104759","0.1104759","0.1104759","978","978","978","0.31730318","0.31730318","0.31730318","978","978","978","0.3895214","0.3895214","0.3895214","978","978","978","0.13505968","0.13505968","0.13505968","978","978","978","0.028871655","0.028871655","0.028871655","978","978","978","0.0068209413","0.0068209413","0.0068209413","978","978","978","0.14257978","0.14257978","0.14257978","978","978","978","0.043545585","0.043545585","0.043545585","978","978","978","0.03614495","0.03614495","0.03614495"
"6850","988","988","988","0.032987453","0.032987453","0.032987453","988","988","988","0.0050778026","0.0050778026","0.0050778026","988","988","988","0.20798849","0.20798849","0.20798849","988","988","988","0.47468463","0.47468463","0.47468463","988","988","988","0.0767928","0.0767928","0.0767928","988","988","988","0.012635317","0.012635317","0.012635317","988","988","988","0.07733596","0.07733596","0.07733596","988","988","988","0.0794195","0.0794195","0.0794195","988","988","988","0.08165049","0.08165049","0.08165049","989","989","989","0.9123114","0.9123114","0.9123114"
"6900","997","997","997","0.06261008","0.06261008","0.06261008","997","997","997","0.120748594","0.120748594","0.120748594","997","997","997","0.16674359","0.16674359","0.16674359","997","997","997","0.18553194","0.18553194","0.18553194","997","997","997","0.102350056","0.102350056","0.102350056","997","997","997","0.06684553","0.06684553","0.06684553","997","997","997","0.07241858","0.07241858","0.07241858","997","997","997","0.43186307","0.43186307","0.43186307","997","997","997","0.028889501","0.028889501","0.028889501","998","998","998","0.5857863","0.5857863","0.5857863"
"6950","1006","1006","1006","0.16571772","0.16571772","0.16571772","1006","1006","1006","0.01731329","0.01731329","0.01731329","1006","1006","1006","0.4765208","0.4765208","0.4765208","1006","1006","1006","0.35274494","0.35274494","0.35274494","1006","1006","1006","0.010657817","0.010657817","0.010657817","1007","1007","1007","0.13832507","0.13832507","0.13832507","1006","1006","1006","0.07147943","0.07147943","0.07147943","1006","1006","1006","0.01830946","0.01830946","0.01830946","1006","1006","1006","0.10014102","0.10014102","0.10014102","1007","1007","1007","0.45125276","0.45125276","0.45125276"
"7000","1015","1015","1015","0.016448228","0.016448228","0.016448228","1015","1015","1015","0.035124168","0.035124168","0.035124168","1015","1015","1015","0.15622446","0.15622446","0.15622446","1015","1015","1015","0.23894776","0.23894776","0.23894776","1015","1015","1015","0.0027502105","0.0027502105","0.0027502105","1016","1016","1016","0.24315238","0.24315238","0.24315238","1015","1015","1015","0.031786565","0.031786565","0.031786565","1015","1015","1015","0.6139636","0.6139636","0.6139636","1015","1015","1015","0.017682578","0.017682578","0.017682578","1016","1016","1016","0.09342297","0.09342297","0.09342297"
"7050","1033","1033","1033","0.08207725","0.08207725","0.08207725","1033","1033","1033","0.079646826","0.079646826","0.079646826","1033","1033","1033","0.21758243","0.21758243","0.21758243","1033","1033","1033","0.16242832","0.16242832","0.16242832","1033","1033","1033","0.038396366","0.038396366","0.038396366","1033","1033","1033","0.023283634","0.023283634","0.023283634","1033","1033","1033","0.15530646","0.15530646","0.15530646","1033","1033","1033","0.058318287","0.058318287","0.058318287","1033","1033","1033","0.0553257","0.0553257","0.0553257","1033","1033","1033","0.7249235","0.7249235","0.7249235"
"7100","1042","1042","1042","0.14653297","0.14653297","0.14653297","1042","1042","1042","0.021840256","0.021840256","0.021840256","1042","1042","1042","0.299482","0.299482","0.299482","1042","1042","1042","0.30439758","0.30439758","0.30439758","1042","1042","1042","0.020350872","0.020350872","0.020350872","1042","1042","1042","0.65745074","0.65745074","0.65745074","1042","1042","1042","0.40577364","0.40577364","0.40577364","1042","1042","1042","0.023854721","0.023854721","0.023854721","1042","1042","1042","0.06102088","0.06102088","0.06102088","1042","1042","1042","0.12444273","0.12444273","0.12444273"
"7150","1051","1051","1051","0.019690825","0.019690825","0.019690825","1051","1051","1051","0.09562235","0.09562235","0.09562235","1051","1051","1051","0.20884997","0.20884997","0.20884997","1051","1051","1051","0.3462043","0.3462043","0.3462043","1051","1051","1051","0.0028738899","0.0028738899","0.0028738899","1051","1051","1051","0.10734863","0.10734863","0.10734863","1051","1051","1051","0.33430648","0.33430648","0.33430648","1051","1051","1051","0.57712567","0.57712567","0.57712567","1051","1051","1051","0.049310863","0.049310863","0.049310863","1051","1051","1051","0.22443616","0.22443616","0.22443616"
"7200","1060","1060","1060","0.110177614","0.110177614","0.110177614","1060","1060","1060","0.015333148","0.015333148","0.015333148","1060","1060","1060","0.4280167","0.4280167","0.4280167","1060","1060","1060","0.266778","0.266778","0.266778","1060","1060","1060","0.017019108","0.017019108","0.017019108","1060","1060","1060","0.26242685","0.26242685","0.26242685","1060","1060","1060","0.32572895","0.32572895","0.32572895","1060","1060","1060","0.0023018222","0.0023018222","0.0023018222","1060","1060","1060","0.06358394","0.06358394","0.06358394","1060","1060","1060","0.117656864","0.117656864","0.117656864"
"7250","1070","1070","1070","0.17285395","0.17285395","0.17285395","1070","1070","1070","0.032703266","0.032703266","0.032703266","1070","1070","1070","0.22763877","0.22763877","0.22763877","1070","1070","1070","0.28233248","0.28233248","0.28233248","1070","1070","1070","0.0007528777","0.0007528777","0.0007528777","1070","1070","1070","0.30163467","0.30163467","0.30163467","1070","1070","1070","0.21398738","0.21398738","0.21398738","1070","1070","1070","0.781425","0.781425","0.781425","1070","1070","1070","0.027551632","0.027551632","0.027551632","1070","1070","1070","1.0193492","1.0193492","1.0193492"
"7300","1079","1079","1079","0.018616455","0.018616455","0.018616455","1079","1079","1079","0.052083913","0.052083913","0.052083913","1079","1079","1079","0.20600948","0.20600948","0.20600948","1079","1079","1079","0.18498549","0.18498549","0.18498549","1079","1079","1079","0.07799321","0.07799321","0.07799321","1079","1079","1079","0.024553083","0.024553083","0.024553083","1079","1079","1079","0.29795712","0.29795712","0.29795712","1079","1079","1079","0.176628","0.176628","0.176628","1079","1079","1079","0.08978393","0.08978393","0.08978393","1079","1079","1079","0.0732043","0.0732043","0.0732043"
"7350","1088","1088","1088","0.08421923","0.08421923","0.08421923","1088","1088","1088","0.051145196","0.051145196","0.051145196","1088","1088","1088","0.19600983","0.19600983","0.19600983","1088","1088","1088","0.29343253","0.29343253","0.29343253","1088","1088","1088","0.1795973","0.1795973","0.1795973","1088","1088","1088","0.6978935","0.6978935","0.6978935","1088","1088","1088","0.35809314","0.35809314","0.35809314","1088","1088","1088","0.0710495","0.0710495","0.0710495","1088","1088","1088","0.037761632","0.037761632","0.037761632","1088","1088","1088","0.41659948","0.41659948","0.41659948"
"7400","1097","1097","1097","0.2952971","0.2952971","0.2952971","1097","1097","1097","0.059808858","0.059808858","0.059808858","1097","1097","1097","0.38941464","0.38941464","0.38941464","1097","1097","1097","0.4169251","0.4169251","0.4169251","1097","1097","1097","0.124086656","0.124086656","0.124086656","1097","1097","1097","0.11919406","0.11919406","0.11919406","1097","1097","1097","0.4032203","0.4032203","0.4032203","1097","1097","1097","0.10541543","0.10541543","0.10541543","1097","1097","1097","0.05065674","0.05065674","0.05065674","1097","1097","1097","0.19350283","0.19350283","0.19350283"
"7450","1107","1107","1107","0.020703258","0.020703258","0.020703258","1107","1107","1107","0.017684836","0.017684836","0.017684836","1107","1107","1107","0.26990184","0.26990184","0.26990184","1107","1107","1107","0.31493556","0.31493556","0.31493556","1107","1107","1107","0.09921105","0.09921105","0.09921105","1107","1107","1107","0.24477527","0.24477527","0.24477527","1107","1107","1107","0.42379785","0.42379785","0.42379785","1107","1107","1107","0.24389638","0.24389638","0.24389638","1107","1107","1107","0.049481243","0.049481243","0.049481243","1107","1107","1107","0.1593672","0.1593672","0.1593672"
"7500","1116","1116","1116","0.024111276","0.024111276","0.024111276","1116","1116","1116","0.036911745","0.036911745","0.036911745","1116","1116","1116","0.6258731","0.6258731","0.6258731","1116","1116","1116","0.27589735","0.27589735","0.27589735","1116","1116","1116","0.069126576","0.069126576","0.069126576","1116","1116","1116","0.03388208","0.03388208","0.03388208","1116","1116","1116","0.19527884","0.19527884","0.19527884","1116","1116","1116","0.33279532","0.33279532","0.33279532","1116","1116","1116","0.081156775","0.081156775","0.081156775","1116","1116","1116","0.28367862","0.28367862","0.28367862"
"7550","1125","1125","1125","0.06671129","0.06671129","0.06671129","1125","1125","1125","0.052743778","0.052743778","0.052743778","1125","1125","1125","0.16322362","0.16322362","0.16322362","1125","1125","1125","0.23122111","0.23122111","0.23122111","1125","1125","1125","0.14518307","0.14518307","0.14518307","1125","1125","1125","0.048847847","0.048847847","0.048847847","1125","1125","1125","0.3152698","0.3152698","0.3152698","1125","1125","1125","0.031076858","0.031076858","0.031076858","1125","1125","1125","0.050419047","0.050419047","0.050419047","1125","1125","1125","0.38035762","0.38035762","0.38035762"
"7600","1134","1134","1134","0.18922222","0.18922222","0.18922222","1134","1134","1134","0.045616135","0.045616135","0.045616135","1134","1134","1134","0.26806888","0.26806888","0.26806888","1134","1134","1134","0.5653157","0.5653157","0.5653157","1134","1134","1134","0.13552648","0.13552648","0.13552648","1134","1134","1134","0.09289151","0.09289151","0.09289151","1134","1134","1134","0.5171434","0.5171434","0.5171434","1134","1134","1134","0.29895344","0.29895344","0.29895344","1134","1134","1134","0.13172783","0.13172783","0.13172783","1134","1134","1134","0.40433085","0.40433085","0.40433085"
"7650","1144","1144","1144","0.031554013","0.031554013","0.031554013","1144","1144","1144","0.0072573824","0.0072573824","0.0072573824","1144","1144","1144","0.11276137","0.11276137","0.11276137","1144","1144","1144","0.39384162","0.39384162","0.39384162","1144","1144","1144","0.09076245","0.09076245","0.09076245","1144","1144","1144","0.31139827","0.31139827","0.31139827","1144","1144","1144","0.27636346","0.27636346","0.27636346","1145","1145","1145","0.18478753","0.18478753","0.18478753","1144","1144","1144","0.028406825","0.028406825","0.028406825","1144","1144","1144","0.33980167","0.33980167","0.33980167"
"7700","1153","1153","1153","0.07754306","0.07754306","0.07754306","1153","1153","1153","0.13934657","0.13934657","0.13934657","1153","1153","1153","0.24698946","0.24698946","0.24698946","1153","1153","1153","0.22979105","0.22979105","0.22979105","1153","1153","1153","0.1724436","0.1724436","0.1724436","1153","1153","1153","0.22365215","0.22365215","0.22365215","1153","1153","1153","0.46498185","0.46498185","0.46498185","1154","1154","1154","0.10016187","0.10016187","0.10016187","1153","1153","1153","0.052926637","0.052926637","0.052926637","1153","1153","1153","0.904808","0.904808","0.904808"
"7750","1162","1162","1162","0.12763962","0.12763962","0.12763962","1162","1162","1162","0.012329102","0.012329102","0.012329102","1162","1162","1162","0.24402988","0.24402988","0.24402988","1162","1162","1162","0.48014045","0.48014045","0.48014045","1162","1162","1162","0.07734557","0.07734557","0.07734557","1162","1162","1162","0.27016613","0.27016613","0.27016613","1162","1162","1162","0.119428344","0.119428344","0.119428344","1163","1163","1163","0.36273655","0.36273655","0.36273655","1162","1162","1162","0.07817392","0.07817392","0.07817392","1162","1162","1162","0.7499842","0.7499842","0.7499842"
"7800","1171","1171","1171","0.019657463","0.019657463","0.019657463","1171","1171","1171","0.070158936","0.070158936","0.070158936","1171","1171","1171","0.25879577","0.25879577","0.25879577","1171","1171","1171","0.29424426","0.29424426","0.29424426","1171","1171","1171","0.1162158","0.1162158","0.1162158","1171","1171","1171","0.37814766","0.37814766","0.37814766","1171","1171","1171","0.41893384","0.41893384","0.41893384","1172","1172","1172","0.019268988","0.019268988","0.019268988","1171","1171","1171","0.0502051","0.0502051","0.0502051","1171","1171","1171","1.5581602","1.5581602","1.5581602"
"7850","1181","1181","1181","0.10874101","0.10874101","0.10874101","1181","1181","1181","0.071859285","0.071859285","0.071859285","1181","1181","1181","0.33281952","0.33281952","0.33281952","1181","1181","1181","0.32130352","0.32130352","0.32130352","1181","1181","1181","0.15838054","0.15838054","0.15838054","1181","1181","1181","0.2227365","0.2227365","0.2227365","1182","1182","1182","0.15331227","0.15331227","0.15331227","1182","1182","1182","0.22502272","0.22502272","0.22502272","1181","1181","1181","0.11803765","0.11803765","0.11803765","1181","1181","1181","0.13129598","0.13129598","0.13129598"
"7900","1190","1190","1190","0.22701696","0.22701696","0.22701696","1190","1190","1190","0.01432444","0.01432444","0.01432444","1190","1190","1190","0.3992477","0.3992477","0.3992477","1190","1190","1190","0.542093","0.542093","0.542093","1190","1190","1190","0.06292977","0.06292977","0.06292977","1190","1190","1190","0.015721552","0.015721552","0.015721552","1191","1191","1191","0.23565702","0.23565702","0.23565702","1191","1191","1191","0.014992145","0.014992145","0.014992145","1190","1190","1190","0.041176364","0.041176364","0.041176364","1190","1190","1190","0.18507966","0.18507966","0.18507966"
"7950","1199","1199","1199","0.034556903","0.034556903","0.034556903","1199","1199","1199","0.1010457","0.1010457","0.1010457","1199","1199","1199","0.2754383","0.2754383","0.2754383","1199","1199","1199","1.1650015","1.1650015","1.1650015","1199","1199","1199","0.20533398","0.20533398","0.20533398","1199","1199","1199","0.47178036","0.47178036","0.47178036","1200","1200","1200","0.16008697","0.16008697","0.16008697","1200","1200","1200","0.73169905","0.73169905","0.73169905","1199","1199","1199","0.094215564","0.094215564","0.094215564","1199","1199","1199","0.0028569023","0.0028569023","0.0028569023"
"8000","1208","1208","1208","0.06682342","0.06682342","0.06682342","1208","1208","1208","0.054485418","0.054485418","0.054485418","1208","1208","1208","0.5396943","0.5396943","0.5396943","1208","1208","1208","0.44101807","0.44101807","0.44101807","1208","1208","1208","0.047395505","0.047395505","0.047395505","1208","1208","1208","0.021913411","0.021913411","0.021913411","1209","1209","1209","0.298516","0.298516","0.298516","1209","1209","1209","0.017209282","0.017209282","0.017209282","1208","1208","1208","0.0443542","0.0443542","0.0443542","1208","1208","1208","0.15794693","0.15794693","0.15794693"
"8050","1226","1226","1226","0.07658909","0.07658909","0.07658909","1226","1226","1226","0.006606399","0.006606399","0.006606399","1226","1226","1226","0.40958402","0.40958402","0.40958402","1226","1226","1226","0.35792407","0.35792407","0.35792407","1226","1226","1226","0.17181365","0.17181365","0.17181365","1226","1226","1226","0.21123528","0.21123528","0.21123528","1226","1226","1226","0.076286525","0.076286525","0.076286525","1226","1226","1226","0.5858307","0.5858307","0.5858307","1226","1226","1226","0.15761034","0.15761034","0.15761034","1226","1226","1226","0.12646188","0.12646188","0.12646188"
"8100","1235","1235","1235","0.057860285","0.057860285","0.057860285","1235","1235","1235","0.2773729","0.2773729","0.2773729","1235","1235","1235","0.5559951","0.5559951","0.5559951","1235","1235","1235","0.6690843","0.6690843","0.6690843","1235","1235","1235","0.08956823","0.08956823","0.08956823","1235","1235","1235","0.5919688","0.5919688","0.5919688","1235","1235","1235","0.8497274","0.8497274","0.8497274","1235","1235","1235","0.07955705","0.07955705","0.07955705","1235","1235","1235","0.032094695","0.032094695","0.032094695","1235","1235","1235","1.3519284","1.3519284","1.3519284"
"8150","1244","1244","1244","0.04720874","0.04720874","0.04720874","1244","1244","1244","0.028592408","0.028592408","0.028592408","1244","1244","1244","0.56440073","0.56440073","0.56440073","1244","1244","1244","0.501253","0.501253","0.501253","1244","1244","1244","0.08005132","0.08005132","0.08005132","1244","1244","1244","0.09080919","0.09080919","0.09080919","1244","1244","1244","0.11205051","0.11205051","0.11205051","1244","1244","1244","0.0043363287","0.0043363287","0.0043363287","1244","1244","1244","0.083047934","0.083047934","0.083047934","1244","1244","1244","0.022456052","0.022456052","0.022456052"
"8200","1253","1253","1253","0.22431739","0.22431739","0.22431739","1253","1253","1253","0.16633567","0.16633567","0.16633567","1253","1253","1253","0.5739064","0.5739064","0.5739064","1253","1253","1253","0.2813554","0.2813554","0.2813554","1253","1253","1253","0.113616094","0.113616094","0.113616094","1253","1253","1253","0.6359507","0.6359507","0.6359507","1253","1253","1253","0.33149973","0.33149973","0.33149973","1253","1253","1253","0.44595066","0.44595066","0.44595066","1253","1253","1253","0.08088672","0.08088672","0.08088672","1253","1253","1253","0.35946155","0.35946155","0.35946155"
